0,0
1.65761e-05,0.000983298
0.0001296,0.00386841
0.000427385,0.0085626
0.000989788,0.0149787
0.00188865,0.0230349
0.00318824,0.0326541
0.00494565,0.043764
0.00721124,0.0562962
0.010029,0.0701867
0.013437,0.0853747
0.0174677,0.101803
0.0221483,0.119418
0.0275011,0.138167
0.0335438,0.158003
0.0402899,0.178879
0.047749,0.200751
0.0559269,0.223577
0.0648262,0.247318
0.0744461,0.271933
0.0847832,0.297388
0.0958312,0.323645
0.107582,0.35067
0.120024,0.378431
0.133144,0.406894
0.146929,0.436029
0.161362,0.465805
0.176425,0.49619
0.192098,0.527158
0.208362,0.558677
0.225196,0.590721
0.242576,0.62326
0.260481,0.656268
0.278886,0.689718
0.297768,0.723581
0.3171,0.757832
0.336859,0.792444
0.357019,0.82739
0.377554,0.862644
0.398439,0.898181
0.419647,0.933974
0.441153,0.969998
0.462931,1.00623
0.484955,1.04264
0.5072,1.0792
0.529641,1.11589
0.552251,1.15269
0.575007,1.18956
0.597883,1.22649
0.620856,1.26345
0.643901,1.30041
0.666995,1.33735
0.690115,1.37425
0.713238,1.41108
0.736343,1.44782
0.759406,1.48444
0.782407,1.52093
0.805325,1.55725
0.82814,1.5934
0.850832,1.62933
0.873381,1.66503
0.89577,1.70049
0.917978,1.73567
0.93999,1.77056
0.961788,1.80513
0.983354,1.83937
1.00467,1.87326
1.02573,1.90677
1.04651,1.93989
1.067,1.9726
1.08718,2.00487
1.10704,2.0367
1.12657,2.06807
1.14576,2.09895
1.16459,2.12934
1.18305,2.15921
1.20114,2.18855
1.21884,2.21735
1.23614,2.24558
1.25303,2.27325
1.26951,2.30034
1.28556,2.32682
1.30119,2.3527
1.31637,2.37796
1.33111,2.40258
1.3454,2.42657
1.35924,2.4499
1.37261,2.47258
1.38552,2.49458
1.39796,2.51591
1.40992,2.53656
1.42141,2.55652
1.43241,2.57578
1.44294,2.59434
1.45298,2.61219
1.46253,2.62934
1.4716,2.64577
1.48018,2.66148
1.48828,2.67647
1.49588,2.69074
1.503,2.70429
1.50964,2.71712
1.51579,2.72922
1.52146,2.74059
1.52664,2.75125
1.53135,2.76118
1.53558,2.7704
1.53934,2.77889
1.54263,2.78667
1.54546,2.79375
1.54782,2.80011
1.54973,2.80578
1.55119,2.81074
1.5522,2.81502
1.55276,2.81861
1.55289,2.82152
1.55259,2.82376
1.55187,2.82533
1.55072,2.82624
1.54917,2.82651
1.54721,2.82613
1.54485,2.82512
1.5421,2.82349
1.53897,2.82125
1.53546,2.8184
1.53159,2.81495
1.52735,2.81093
1.52276,2.80633
1.51783,2.80117
1.51256,2.79546
1.50697,2.78921
1.50106,2.78244
1.49484,2.77516
1.48832,2.76737
1.48151,2.75909
1.47442,2.75034
1.46705,2.74113
1.45943,2.73146
1.45155,2.72136
1.44342,2.71084
1.43506,2.69991
1.42648,2.68859
1.41768,2.67689
1.40867,2.66481
1.39947,2.65239
1.39009,2.63963
1.38052,2.62655
1.3708,2.61315
1.36091,2.59946
1.35088,2.5855
1.34071,2.57126
1.33041,2.55678
1.32,2.54206
1.30947,2.52711
1.29885,2.51196
1.28814,2.49662
1.27735,2.48109
1.26649,2.46541
1.25557,2.44957
1.2446,2.4336
1.23358,2.41751
1.22254,2.40131
1.21146,2.38501
1.20038,2.36864
1.18928,2.3522
1.17819,2.3357
1.16711,2.31917
1.15605,2.30262
1.14501,2.28605
1.13401,2.26948
1.12306,2.25292
1.11215,2.23639
1.10131,2.2199
1.09053,2.20346
1.07982,2.18709
1.0692,2.17078
1.05867,2.15456
1.04823,2.13845
1.03789,2.12243
1.02767,2.10654
1.01755,2.09078
1.00756,2.07516
0.997701,2.05969
0.987973,2.04438
0.978384,2.02924
0.96894,2.01428
0.959647,1.99951
0.950508,1.98494
0.941531,1.97058
0.932719,1.95643
0.924076,1.9425
0.915608,1.9288
0.907319,1.91534
0.899212,1.90213
0.891291,1.88917
0.88356,1.87647
0.876023,1.86403
0.868683,1.85187
0.861542,1.83998
0.854603,1.82838
0.84787,1.81706
0.841345,1.80603
0.835029,1.79531
0.828926,1.78488
0.823036,1.77476
0.817362,1.76495
0.811905,1.75546
0.806667,1.74627
0.801648,1.73741
0.796849,1.72887
0.792272,1.72066
0.787916,1.71276
0.783783,1.7052
0.779872,1.69797
0.776183,1.69106
0.772717,1.68449
0.769473,1.67825
0.76645,1.67234
0.763649,1.66676
0.761067,1.66152
0.758705,1.6566
0.756561,1.65202
0.754633,1.64777
0.752922,1.64385
0.751424,1.64025
0.750138,1.63699
0.749062,1.63404
0.748195,1.63142
0.747534,1.62912
0.747077,1.62713
0.746822,1.62546
0.746766,1.62411
0.746906,1.62306
0.74724,1.62231
0.747765,1.62187
0.748478,1.62173
0.749375,1.62188
0.750455,1.62232
0.751713,1.62304
0.753146,1.62405
0.75475,1.62534
0.756523,1.6269
0.75846,1.62872
0.760558,1.63081
0.762813,1.63315
0.765221,1.63575
0.767778,1.6386
0.770481,1.64168
0.773325,1.645
0.776306,1.64855
0.77942,1.65233
0.782663,1.65632
0.78603,1.66053
0.789518,1.66494
0.793122,1.66955
0.796837,1.67436
0.80066,1.67935
0.804586,1.68453
0.80861,1.68988
0.812729,1.69539
0.816937,1.70107
0.82123,1.7069
0.825604,1.71289
0.830055,1.71901
0.834577,1.72527
0.839166,1.73166
0.843819,1.73817
0.84853,1.74479
0.853295,1.75153
0.858109,1.75836
0.862969,1.76529
0.86787,1.77231
0.872807,1.77941
0.877777,1.78659
0.882774,1.79384
0.887796,1.80115
0.892837,1.80851
0.897893,1.81593
0.902961,1.82338
0.908036,1.83088
0.913114,1.8384
0.918191,1.84595
0.923263,1.85352
0.928327,1.8611
0.933379,1.86868
0.938415,1.87626
0.94343,1.88384
0.948423,1.89141
0.953388,1.89896
0.958324,1.90649
0.963225,1.91399
0.968089,1.92145
0.972913,1.92888
0.977693,1.93626
0.982427,1.94359
0.98711,1.95087
0.991742,1.95809
0.996317,1.96524
1.00083,1.97233
1.00529,1.97934
1.00968,1.98627
1.01401,1.99312
1.01827,1.99989
1.02245,2.00656
1.02657,2.01314
1.0306,2.01963
1.03456,2.02601
1.03844,2.03228
1.04224,2.03845
1.04596,2.0445
1.04959,2.05044
1.05313,2.05626
1.05658,2.06196
1.05995,2.06754
1.06322,2.07298
1.0664,2.0783
1.06949,2.08349
1.07248,2.08854
1.07538,2.09346
1.07817,2.09824
1.08088,2.10288
1.08348,2.10738
1.08598,2.11173
1.08838,2.11594
1.09069,2.12
1.09289,2.12392
1.09499,2.12769
1.09699,2.13131
1.09888,2.13478
1.10068,2.1381
1.10237,2.14127
1.10396,2.14428
1.10545,2.14715
1.10684,2.14986
1.10813,2.15242
1.10932,2.15483
1.1104,2.15708
1.11139,2.15919
1.11228,2.16114
1.11306,2.16294
1.11376,2.1646
1.11435,2.1661
1.11485,2.16746
1.11525,2.16866
1.11555,2.16972
1.11577,2.17064
1.11589,2.17141
1.11592,2.17204
1.11586,2.17253
1.11571,2.17287
1.11548,2.17308
1.11515,2.17316
1.11475,2.17309
1.11426,2.1729
1.11368,2.17257
1.11303,2.17212
1.1123,2.17154
1.11149,2.17083
1.11061,2.17
1.10965,2.16905
1.10863,2.16798
1.10753,2.1668
1.10636,2.1655
1.10513,2.16409
1.10383,2.16258
1.10247,2.16096
1.10104,2.15924
1.09956,2.15741
1.09802,2.15549
1.09643,2.15348
1.09478,2.15137
1.09308,2.14917
1.09134,2.14689
1.08954,2.14453
1.0877,2.14208
1.08582,2.13956
1.08389,2.13697
1.08193,2.1343
1.07993,2.13156
1.07789,2.12876
1.07583,2.1259
1.07373,2.12298
1.0716,2.12
1.06944,2.11697
1.06726,2.11389
1.06506,2.11077
1.06284,2.1076
1.06059,2.10438
1.05833,2.10114
1.05606,2.09785
1.05377,2.09454
1.05148,2.09119
1.04917,2.08782
1.04685,2.08443
1.04453,2.08102
1.04221,2.07759
1.03989,2.07414
1.03756,2.07069
1.03524,2.06722
1.03292,2.06376
1.03061,2.06028
1.0283,2.05681
1.02601,2.05334
1.02372,2.04988
1.02145,2.04642
1.01919,2.04297
1.01694,2.03954
1.01472,2.03612
1.01251,2.03272
1.01032,2.02934
1.00815,2.02599
1.00601,2.02265
1.00388,2.01935
1.00179,2.01607
0.99972,2.01283
0.997678,2.00962
0.995666,2.00644
0.993684,2.0033
0.991734,2.0002
0.989816,1.99715
0.987932,1.99413
0.986082,1.99116
0.984267,1.98824
0.982489,1.98536
0.980749,1.98254
0.979046,1.97976
0.977383,1.97704
0.975759,1.97438
0.974176,1.97176
0.972633,1.96921
0.971133,1.96671
0.969675,1.96428
0.96826,1.9619
0.966888,1.95958
0.965561,1.95733
0.964277,1.95514
0.963039,1.95301
0.961845,1.95095
0.960697,1.94895
0.959595,1.94702
0.958539,1.94516
0.957529,1.94336
0.956565,1.94163
0.955648,1.93997
0.954777,1.93838
0.953953,1.93686
0.953176,1.93541
0.952445,1.93402
0.95176,1.93271
0.951123,1.93146
0.950531,1.93029
0.949986,1.92918
0.949486,1.92814
0.949032,1.92718
0.948624,1.92628
0.948261,1.92545
0.947943,1.92469
0.947669,1.924
0.947439,1.92338
0.947253,1.92282
0.94711,1.92233
0.94701,1.92191
0.946953,1.92155
0.946937,1.92126
0.946962,1.92103
0.947028,1.92087
0.947134,1.92077
0.94728,1.92074
0.947464,1.92076
0.947687,1.92085
0.947946,1.921
0.948243,1.9212
0.948576,1.92146
0.948944,1.92179
0.949346,1.92216
0.949783,1.92259
0.950252,1.92308
0.950753,1.92362
0.951286,1.92421
0.95185,1.92485
0.952443,1.92554
0.953064,1.92628
0.953714,1.92707
0.954391,1.9279
0.955094,1.92878
0.955823,1.9297
0.956575,1.93066
0.957352,1.93166
0.958151,1.93271
0.958971,1.93379
0.959812,1.9349
0.960673,1.93606
0.961553,1.93724
0.962451,1.93846
0.963366,1.93971
0.964297,1.94099
0.965243,1.9423
0.966204,1.94364
0.967177,1.945
0.968163,1.94639
0.96916,1.94779
0.970168,1.94923
0.971186,1.95068
0.972212,1.95214
0.973246,1.95363
0.974286,1.95513
0.975333,1.95665
0.976385,1.95818
0.977441,1.95972
0.9785,1.96128
0.979562,1.96284
0.980625,1.96441
0.981689,1.96598
0.982753,1.96756
0.983816,1.96915
0.984877,1.97074
0.985936,1.97233
0.986992,1.97392
0.988043,1.9755
0.98909,1.97709
0.990131,1.97867
0.991165,1.98025
0.992193,1.98182
0.993213,1.98339
0.994225,1.98494
0.995227,1.98649
0.99622,1.98803
0.997203,1.98956
0.998174,1.99107
0.999134,1.99257
1.00008,1.99406
1.00102,1.99553
1.00194,1.99698
1.00285,1.99842
1.00374,1.99984
1.00462,2.00124
1.00548,2.00262
1.00633,2.00398
1.00716,2.00532
1.00798,2.00664
1.00877,2.00793
1.00955,2.0092
1.01032,2.01045
1.01106,2.01167
1.01179,2.01287
1.01249,2.01404
1.01318,2.01518
1.01385,2.0163
1.0145,2.01739
1.01513,2.01845
1.01574,2.01948
1.01632,2.02049
1.01689,2.02146
1.01744,2.02241
1.01797,2.02332
1.01847,2.02421
1.01896,2.02506
1.01942,2.02589
1.01986,2.02668
1.02028,2.02744
1.02068,2.02817
1.02106,2.02887
1.02142,2.02954
1.02175,2.03017
1.02207,2.03078
1.02236,2.03135
1.02263,2.03189
1.02288,2.03239
1.02311,2.03287
1.02332,2.03331
1.02351,2.03373
1.02368,2.03411
1.02382,2.03446
1.02395,2.03478
1.02406,2.03506
1.02414,2.03532
1.02421,2.03554
1.02425,2.03574
1.02428,2.0359
1.02429,2.03604
1.02428,2.03614
1.02425,2.03622
1.0242,2.03626
1.02414,2.03628
1.02405,2.03627
1.02395,2.03623
1.02383,2.03617
1.0237,2.03608
1.02355,2.03596
1.02338,2.03581
1.0232,2.03564
1.023,2.03544
1.02278,2.03522
1.02255,2.03498
1.02231,2.03471
1.02205,2.03441
1.02178,2.0341
1.0215,2.03376
1.0212,2.0334
1.02089,2.03302
1.02057,2.03262
1.02024,2.0322
1.0199,2.03176
1.01954,2.0313
1.01918,2.03083
1.0188,2.03033
1.01842,2.02982
1.01802,2.0293
1.01762,2.02875
1.01721,2.0282
1.01679,2.02763
1.01636,2.02704
1.01593,2.02644
1.01549,2.02583
1.01505,2.02521
1.0146,2.02457
1.01414,2.02393
1.01368,2.02327
1.01321,2.02261
1.01274,2.02194
1.01227,2.02126
1.01179,2.02057
1.01132,2.01988
1.01083,2.01918
1.01035,2.01847
1.00987,2.01776
1.00938,2.01705
1.00889,2.01633
1.00841,2.01561
1.00792,2.01488
1.00743,2.01416
1.00695,2.01343
1.00646,2.0127
1.00598,2.01198
1.0055,2.01125
1.00502,2.01052
1.00454,2.0098
1.00407,2.00908
1.0036,2.00836
1.00313,2.00764
1.00267,2.00693
1.00221,2.00622
1.00175,2.00551
1.0013,2.00482
1.00086,2.00412
1.00042,2.00344
0.999984,2.00275
0.999555,2.00208
0.999133,2.00141
0.998717,2.00076
0.998308,2.00011
0.997905,1.99946
0.99751,1.99883
0.997121,1.99821
0.996741,1.9976
0.996367,1.99699
0.996002,1.9964
0.995644,1.99582
0.995295,1.99525
0.994954,1.99469
0.994621,1.99414
0.994297,1.9936
0.993982,1.99308
0.993675,1.99256
0.993378,1.99206
0.99309,1.99158
0.992811,1.9911
0.992541,1.99064
0.99228,1.9902
0.992029,1.98976
0.991788,1.98934
0.991556,1.98894
0.991334,1.98855
0.991121,1.98817
0.990918,1.9878
0.990725,1.98746
0.990542,1.98712
0.990368,1.9868
0.990204,1.98649
0.99005,1.9862
0.989906,1.98593
0.989771,1.98566
0.989646,1.98542
0.989531,1.98518
0.989425,1.98496
0.989329,1.98476
0.989243,1.98457
0.989166,1.9844
0.989098,1.98423
0.98904,1.98409
0.988991,1.98396
0.988951,1.98384
0.98892,1.98373
0.988898,1.98364
0.988885,1.98357
0.988881,1.98351
0.988886,1.98346
0.988899,1.98342
0.98892,1.9834
0.98895,1.98339
0.988987,1.9834
0.989033,1.98341
0.989087,1.98344
0.989148,1.98348
0.989217,1.98354
0.989294,1.9836
0.989377,1.98368
0.989468,1.98377
0.989566,1.98387
0.98967,1.98398
0.989781,1.98411
0.989899,1.98424
0.990022,1.98438
0.990152,1.98454
0.990288,1.9847
0.990429,1.98487
0.990576,1.98506
0.990728,1.98525
0.990885,1.98545
0.991047,1.98566
0.991214,1.98588
0.991386,1.9861
0.991562,1.98634
0.991742,1.98658
0.991926,1.98683
0.992113,1.98708
0.992305,1.98734
0.992499,1.98761
0.992697,1.98788
0.992898,1.98816
0.993102,1.98845
0.993308,1.98874
0.993517,1.98903
0.993728,1.98933
0.993941,1.98963
0.994156,1.98994
0.994372,1.99025
0.99459,1.99057
0.99481,1.99089
0.99503,1.99121
0.995251,1.99153
0.995473,1.99185
0.995695,1.99218
0.995918,1.99251
0.996141,1.99284
0.996364,1.99317
0.996587,1.9935
0.996809,1.99384
0.997031,1.99417
0.997252,1.9945
0.997473,1.99483
0.997692,1.99517
0.997911,1.9955
0.998127,1.99583
0.998343,1.99616
0.998557,1.99649
0.998769,1.99681
0.998979,1.99714
0.999188,1.99746
0.999394,1.99778
0.999597,1.9981
0.999799,1.99841
0.999998,1.99872
1.00019,1.99903
1.00039,1.99934
1.00058,1.99964
1.00077,1.99994
1.00095,2.00023
1.00113,2.00052
1.00131,2.00081
1.00148,2.00109
1.00165,2.00136
1.00182,2.00164
1.00199,2.0019
1.00215,2.00216
1.0023,2.00242
1.00245,2.00267
1.0026,2.00292
1.00275,2.00316
1.00289,2.00339
1.00302,2.00362
1.00316,2.00384
1.00328,2.00406
1.00341,2.00427
1.00353,2.00448
1.00364,2.00468
1.00375,2.00487
1.00386,2.00505
1.00396,2.00523
1.00406,2.00541
1.00415,2.00557
1.00424,2.00573
1.00433,2.00589
1.00441,2.00604
1.00448,2.00618
1.00455,2.00631
1.00462,2.00644
1.00468,2.00656
1.00474,2.00667
1.00479,2.00678
1.00484,2.00688
1.00488,2.00697
1.00492,2.00706
1.00496,2.00714
1.00499,2.00721
1.00502,2.00728
1.00504,2.00734
1.00506,2.0074
1.00507,2.00744
1.00508,2.00748
1.00509,2.00752
1.00509,2.00755
1.00509,2.00757
1.00508,2.00759
1.00507,2.0076
1.00506,2.0076
1.00504,2.0076
1.00502,2.00759
1.005,2.00758
1.00497,2.00756
1.00494,2.00754
1.0049,2.00751
1.00486,2.00747
1.00482,2.00743
1.00478,2.00739
1.00473,2.00733
1.00468,2.00728
1.00463,2.00722
1.00457,2.00715
1.00451,2.00708
1.00445,2.00701
1.00438,2.00693
1.00432,2.00684
1.00425,2.00676
1.00418,2.00666
1.0041,2.00657
1.00403,2.00647
1.00395,2.00637
1.00387,2.00626
1.00378,2.00615
1.0037,2.00604
1.00361,2.00592
1.00353,2.0058
1.00344,2.00568
1.00335,2.00555
1.00326,2.00543
1.00316,2.00529
1.00307,2.00516
1.00297,2.00503
1.00288,2.00489
1.00278,2.00475
1.00268,2.00461
1.00258,2.00447
1.00248,2.00432
1.00238,2.00418
1.00228,2.00403
1.00218,2.00389
1.00208,2.00374
1.00198,2.00359
1.00187,2.00344
1.00177,2.00329
1.00167,2.00313
1.00157,2.00298
1.00147,2.00283
1.00136,2.00268
1.00126,2.00252
1.00116,2.00237
1.00106,2.00222
1.00096,2.00207
1.00086,2.00192
1.00076,2.00177
1.00067,2.00162
1.00057,2.00147
1.00047,2.00132
1.00038,2.00117
1.00028,2.00102
1.00019,2.00088
1.0001,2.00073
1.00001,2.00059
0.999916,2.00045
0.999827,2.00031
0.99974,2.00017
0.999654,2.00004
0.999569,1.9999
0.999486,1.99977
0.999405,1.99964
0.999325,1.99951
0.999246,1.99938
0.99917,1.99926
0.999095,1.99914
0.999021,1.99902
0.99895,1.9989
0.99888,1.99878
0.998812,1.99867
0.998745,1.99856
0.998681,1.99845
0.998619,1.99835
0.998558,1.99825
0.998499,1.99815
0.998442,1.99805
0.998388,1.99796
0.998335,1.99786
0.998284,1.99778
0.998235,1.99769
0.998189,1.99761
0.998144,1.99753
0.998101,1.99745
0.99806,1.99738
0.998022,1.99731
0.997985,1.99724
0.997951,1.99718
0.997918,1.99711
0.997888,1.99706
0.997859,1.997
0.997833,1.99695
0.997809,1.9969
0.997786,1.99685
0.997766,1.99681
0.997748,1.99677
0.997731,1.99673
0.997717,1.9967
0.997705,1.99667
0.997694,1.99664
0.997686,1.99662
0.997679,1.99659
0.997674,1.99657
0.997671,1.99656
0.99767,1.99655
0.997671,1.99653
0.997673,1.99653
0.997678,1.99652
0.997684,1.99652
0.997692,1.99652
0.997701,1.99652
0.997712,1.99653
0.997725,1.99654
0.997739,1.99655
0.997755,1.99656
0.997772,1.99658
0.997791,1.9966
0.997812,1.99662
0.997833,1.99664
0.997856,1.99667
0.997881,1.99669
0.997907,1.99672
0.997934,1.99676
0.997962,1.99679
0.997992,1.99683
0.998022,1.99687
0.998054,1.99691
0.998087,1.99695
0.998121,1.99699
0.998156,1.99704
0.998191,1.99708
0.998228,1.99713
0.998266,1.99718
0.998304,1.99723
0.998344,1.99729
0.998384,1.99734
0.998424,1.9974
0.998466,1.99746
0.998508,1.99751
0.99855,1.99757
0.998594,1.99763
0.998637,1.9977
0.998681,1.99776
0.998726,1.99782
0.998771,1.99789
0.998816,1.99795
0.998862,1.99802
0.998908,1.99808
0.998954,1.99815
0.999,1.99822
0.999047,1.99829
0.999093,1.99835
0.99914,1.99842
0.999187,1.99849
0.999234,1.99856
0.99928,1.99863
0.999327,1.9987
0.999373,1.99877
0.99942,1.99884
0.999466,1.99891
0.999512,1.99898
0.999558,1.99905
0.999603,1.99912
0.999648,1.99919
0.999693,1.99926
0.999738,1.99933
0.999782,1.99939
0.999825,1.99946
0.999869,1.99953
0.999911,1.99959
0.999954,1.99966
0.999995,1.99973
1.00004,1.99979
1.00008,1.99985
1.00012,1.99992
1.00016,1.99998
1.0002,2.00004
1.00023,2.0001
